PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
Imad Wasim,21,25,1.1904761904761905,4881
JC Buttler,35,34,0.9714285714285714,4881
JE Root,73,84,1.1506849315068493,4881
JM Bairstow,23,32,1.391304347826087,4881
JM Vince,32,33,1.03125,4881
MM Ali,2,0,0.0,4881
Mohammad Hafeez,3,0,0.0,4881
Mohammad Hasnain,17,28,1.6470588235294117,4881
Sarfraz Ahmed,80,97,1.2125,4881
Shaheen Shah Afridi,26,19,0.7307692307692307,4881
Shoaib Malik,12,4,0.3333333333333333,4881
TK Curran,15,29,1.9333333333333333,4881
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
DPMD Jayawardene,59,30,0.5084745762711864,406
HMCM Bandara,7,2,0.2857142857142857,406
KC Sangakkara,5,0,0.0,406
KD Karthik,6,4,0.6666666666666666,406
KMDN Kulasekara,8,9,1.125,406
MF Maharoof,13,14,1.0769230769230769,406
MS Atapattu,63,42,0.6666666666666666,406
MS Dhoni,75,67,0.8933333333333333,406
R Dravid,82,66,0.8048780487804879,406
RP Arnold,83,66,0.7951807228915663,406
SC Ganguly,74,48,0.6486486486486487,406
SR Tendulkar,8,1,0.125,406
ST Jayasuriya,9,2,0.2222222222222222,406
TM Dilshan,55,42,0.7636363636363637,406
V Sehwag,11,12,1.0909090909090908,406
WU Tharanga,9,1,0.1111111111111111,406
Yuvraj Singh,31,21,0.6774193548387096,406
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
A Mishra,1,1,1.0,2979
AM Rahane,50,23,0.46,2979
AT Rayudu,64,58,0.90625,2979
Ahmed Shehzad,46,42,0.9130434782608695,2979
Junaid Khan,1,1,1.0,2979
KD Karthik,46,23,0.5,2979
Misbah-ul-Haq,4,1,0.25,2979
Mohammad Hafeez,117,75,0.6410256410256411,2979
Mohammad Talha,1,0,0.0,2979
Mohammed Shami,3,0,0.0,2979
R Ashwin,7,9,1.2857142857142858,2979
RA Jadeja,49,52,1.0612244897959184,2979
RG Sharma,60,56,0.9333333333333333,2979
S Dhawan,14,10,0.7142857142857143,2979
Saeed Ajmal,1,0,0.0,2979
Shahid Afridi,18,34,1.8888888888888888,2979
Sharjeel Khan,32,25,0.78125,2979
Sohaib Maqsood,55,38,0.6909090909090909,2979
Umar Akmal,17,4,0.23529411764705882,2979
Umar Gul,12,12,1.0,2979
V Kohli,11,5,0.45454545454545453,2979
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
AB Barath,30,12,0.4,1855
CH Gayle,31,28,0.9032258064516129,1855
CS Baugh,39,28,0.717948717948718,1855
DJ Bravo,57,39,0.6842105263157895,1855
DJG Sammy,10,4,0.4,1855
DM Bravo,66,39,0.5909090909090909,1855
DPMD Jayawardene,48,48,1.0,1855
KA Pollard,8,4,0.5,1855
KAJ Roach,8,9,1.125,1855
KC Sangakkara,44,20,0.45454545454545453,1855
NO Miller,1,0,0.0,1855
R Rampaul,10,1,0.1,1855
RR Sarwan,48,21,0.4375,1855
TM Dilshan,24,11,0.4583333333333333,1855
WU Tharanga,149,101,0.6778523489932886,1855
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
AJ Finch,6,6,1.0,3670
DA Warner,113,122,1.079646017699115,3670
GJ Bailey,15,6,0.4,3670
JP Faulkner,3,1,0.3333333333333333,3670
JW Hastings,3,2,0.6666666666666666,3670
MK Pandey,83,104,1.2530120481927711,3670
MR Marsh,86,102,1.186046511627907,3670
MS Dhoni,43,34,0.7906976744186046,3670
MS Wade,28,36,1.2857142857142858,3670
RG Sharma,108,99,0.9166666666666666,3670
S Dhawan,56,78,1.3928571428571428,3670
SE Marsh,15,7,0.4666666666666667,3670
SPD Smith,38,28,0.7368421052631579,3670
V Kohli,13,8,0.6153846153846154,3670
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
Ahmed Shehzad,74,50,0.6756756756756757,2974
Amir Hamza,2,0,0.0,2974
Anwar Ali,36,21,0.5833333333333334,2974
Asghar Stanikzai,92,40,0.43478260869565216,2974
Dawlat Zadran,1,0,0.0,2974
Mirwais Ashraf,12,4,0.3333333333333333,2974
Mohammad Hafeez,16,10,0.625,2974
Mohammad Nabi,13,15,1.1538461538461537,2974
Mohammad Shahzad,12,9,0.75,2974
Najibullah Zadran,6,1,0.16666666666666666,2974
Nawroz Mangal,60,35,0.5833333333333334,2974
Noor Ali Zadran,63,44,0.6984126984126984,2974
Saeed Ajmal,1,1,1.0,2974
Samiullah Shenwari,21,14,0.6666666666666666,2974
Shahid Afridi,11,6,0.5454545454545454,2974
Shapoor Zadran,7,1,0.14285714285714285,2974
Sharjeel Khan,38,25,0.6578947368421053,2974
Sohaib Maqsood,25,13,0.52,2974
Umar Akmal,90,102,1.1333333333333333,2974
Umar Gul,12,15,1.25,2974
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
A Flintoff,39,27,0.6923076923076923,381
A Symonds,6,4,0.6666666666666666,381
AC Gilchrist,16,8,0.5,381
AJ Strauss,37,18,0.4864864864864865,381
B Lee,31,20,0.6451612903225806,381
BJ Hodge,3,0,0.0,381
CL White,9,5,0.5555555555555556,381
CT Tremlett,19,8,0.42105263157894735,381
EC Joyce,15,5,0.3333333333333333,381
IR Bell,15,10,0.6666666666666666,381
J Lewis,4,1,0.25,381
JM Anderson,15,4,0.26666666666666666,381
JWM Dalrymple,51,31,0.6078431372549019,381
MB Loye,36,36,1.0,381
MEK Hussey,76,46,0.6052631578947368,381
MJ Clarke,64,36,0.5625,381
ML Hayden,40,19,0.475,381
PA Nixon,23,9,0.391304347826087,381
PD Collingwood,1,0,0.0,381
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
Abdur Razzak,28,28,1.0,562
Aftab Ahmed,28,16,0.5714285714285714,562
DPMD Jayawardene,15,2,0.13333333333333333,562
Farhad Reza,29,28,0.9655172413793104,562
J Mubarak,20,22,1.1,562
KC Sangakkara,19,16,0.8421052631578947,562
LPC Silva,78,65,0.8333333333333334,562
MF Maharoof,12,16,1.3333333333333333,562
Mashrafe Mortaza,12,6,0.5,562
Mohammad Ashraful,8,4,0.5,562
Mushfiqur Rahim,49,28,0.5714285714285714,562
ST Jayasuriya,24,21,0.875,562
Shahriar Nafees,39,33,0.8461538461538461,562
Shakib Al Hasan,1,0,0.0,562
Syed Rasel,9,1,0.1111111111111111,562
TM Dilshan,32,24,0.75,562
Tamim Iqbal,41,11,0.2682926829268293,562
Tushar Imran,5,0,0.0,562
WU Tharanga,106,57,0.5377358490566038,562
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
AJ Strauss,63,79,1.253968253968254,1181
CH Gayle,39,46,1.1794871794871795,1181
D Ramdin,29,26,0.896551724137931,1181
DJ Bravo,75,69,0.92,1181
DJG Sammy,15,6,0.4,1181
FH Edwards,7,0,0.0,1181
KA Pollard,7,0,0.0,1181
LMP Simmons,39,29,0.7435897435897436,1181
LS Baker,12,11,0.9166666666666666,1181
MJ Prior,12,14,1.1666666666666667,1181
NO Miller,13,10,0.7692307692307693,1181
RR Sarwan,16,6,0.375,1181
RS Bopara,41,35,0.8536585365853658,1181
S Chanderpaul,53,27,0.5094339622641509,1181
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
AB de Villiers,63,48,0.7619047619047619,2882
Abdur Rehman,41,22,0.5365853658536586,2882
Ahmed Shehzad,3,0,0.0,2882
Anwar Ali,2,1,0.5,2882
Asad Shafiq,5,1,0.2,2882
Bilawal Bhatti,9,1,0.1111111111111111,2882
DA Miller,26,24,0.9230769230769231,2882
H Davids,18,7,0.3888888888888889,2882
HM Amla,48,41,0.8541666666666666,2882
JP Duminy,23,16,0.6956521739130435,2882
Misbah-ul-Haq,111,79,0.7117117117117117,2882
Q de Kock,18,15,0.8333333333333334,2882
R McLaren,29,17,0.5862068965517241,2882
Saeed Ajmal,4,0,0.0,2882
Sohaib Maqsood,41,25,0.6097560975609756,2882
Sohail Tanvir,11,6,0.5454545454545454,2882
Umar Akmal,26,5,0.19230769230769232,2882
Umar Amin,37,25,0.6756756756756757,2882
WD Parnell,9,7,0.7777777777777778,2882
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
A Symonds,72,63,0.875,468
AC Gilchrist,50,30,0.6,468
DPMD Jayawardene,90,72,0.8,468
HMCM Bandara,19,17,0.8947368421052632,468
KC Sangakkara,4,0,0.0,468
KMDN Kulasekara,5,1,0.2,468
LPC Silva,109,64,0.5871559633027523,468
MF Maharoof,23,25,1.0869565217391304,468
MJ Clarke,31,23,0.7419354838709677,468
ML Hayden,32,41,1.28125,468
RP Arnold,10,3,0.3,468
RT Ponting,80,66,0.825,468
ST Jayasuriya,13,12,0.9230769230769231,468
TM Dilshan,12,7,0.5833333333333334,468
WU Tharanga,23,6,0.2608695652173913,468
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
AG Cremer,1,0,0.0,3812
CJ Chibhabha,67,27,0.40298507462686567,3812
DT Tiripano,17,2,0.11764705882352941,3812
E Chigumbura,1,0,0.0,3812
FY Fazal,65,55,0.8461538461538461,3812
H Masakadza,20,8,0.4,3812
KL Rahul,72,63,0.875,3812
MN Waller,15,8,0.5333333333333333,3812
N Madziva,26,10,0.38461538461538464,3812
R Mutumbami,3,4,1.3333333333333333,3812
T Maruma,29,17,0.5862068965517241,3812
T Mupariwa,9,1,0.1111111111111111,3812
V Sibanda,71,38,0.5352112676056338,3812
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
DPMD Jayawardene,27,23,0.8518518518518519,1887
KC Sangakkara,103,73,0.7087378640776699,1887
TM Dilshan,4,4,1.0,1887
TT Samaraweera,49,34,0.6938775510204082,1887
WU Tharanga,19,6,0.3157894736842105,1887
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
Aftab Ahmed,21,32,1.5238095238095237,49
Alok Kapali,25,18,0.72,49
CK Kapugedera,27,13,0.48148148148148145,49
CRD Fernando,13,13,1.0,49
DPMD Jayawardene,11,5,0.45454545454545453,49
HMCM Bandara,23,18,0.782608695652174,49
Habibul Bashar,61,33,0.5409836065573771,49
J Mubarak,13,2,0.15384615384615385,49
Javed Omar,67,40,0.5970149253731343,49
KC Sangakkara,56,23,0.4107142857142857,49
KHRK Fernando,14,3,0.21428571428571427,49
Khaled Mashud,11,2,0.18181818181818182,49
MF Maharoof,26,21,0.8076923076923077,49
Mohammad Ashraful,72,51,0.7083333333333334,49
PDRL Perera,4,4,1.0,49
Rajin Saleh,13,6,0.46153846153846156,49
ST Jayasuriya,111,96,0.8648648648648649,49
Shahriar Nafees,23,17,0.7391304347826086,49
TM Dilshan,6,3,0.5,49
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
BC Lara,38,40,1.0526315789473684,131
BRM Taylor,84,43,0.5119047619047619,131
CH Gayle,35,11,0.3142857142857143,131
CS Baugh,11,19,1.7272727272727273,131
DJ Bravo,15,17,1.1333333333333333,131
DR Smith,7,4,0.5714285714285714,131
E Chigumbura,15,3,0.2,131
GM Strydom,5,2,0.4,131
HP Rinke,16,12,0.75,131
IDR Bradshaw,6,11,1.8333333333333333,131
JE Taylor,4,4,1.0,131
KO Meth,41,16,0.3902439024390244,131
MN Samuels,4,6,1.5,131
NB Mahwire,24,10,0.4166666666666667,131
P Utseya,7,6,0.8571428571428571,131
RR Sarwan,121,91,0.7520661157024794,131
RS Higgins,18,2,0.1111111111111111,131
S Chanderpaul,72,45,0.625,131
T Duffin,11,2,0.18181818181818182,131
T Mupariwa,1,0,0.0,131
V Sibanda,85,42,0.49411764705882355,131
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
CL Cairns,10,10,1.0,0
DA Gunawardene,17,3,0.17647058823529413,0
DPMD Jayawardene,14,6,0.42857142857142855,0
HJH Marshall,11,12,1.0909090909090908,0
JM How,23,12,0.5217391304347826,0
KC Sangakkara,59,36,0.6101694915254238,0
L Vincent,45,46,1.0222222222222221,0
MF Maharoof,14,7,0.5,0
MS Atapattu,46,52,1.1304347826086956,0
NJ Astle,125,90,0.72,0
PG Fulton,54,32,0.5925925925925926,0
RP Arnold,16,21,1.3125,0
SB Styris,31,28,0.9032258064516129,0
TM Dilshan,15,10,0.6666666666666666,0
WPUJC Vaas,1,1,1.0,0
WU Tharanga,129,103,0.7984496124031008,0
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
Asghar Stanikzai,10,10,1.0,3912
Dawlat Zadran,3,2,0.6666666666666666,3912
Hashmatullah Shahidi,115,72,0.6260869565217392,3912
Imrul Kayes,54,37,0.6851851851851852,3912
Mahmudullah,75,62,0.8266666666666667,3912
Mashrafe Mortaza,9,4,0.4444444444444444,3912
Mirwais Ashraf,3,3,1.0,3912
Mohammad Nabi,25,30,1.2,3912
Mohammad Shahzad,23,31,1.3478260869565217,3912
Mushfiqur Rahim,7,6,0.8571428571428571,3912
Najibullah Zadran,6,7,1.1666666666666667,3912
Naveen-ul-Haq,1,0,0.0,3912
Rahmat Shah,94,71,0.7553191489361702,3912
Rashid Khan,5,7,1.4,3912
Rubel Hossain,1,1,1.0,3912
Sabbir Rahman,5,2,0.4,3912
Shabir Noori,27,9,0.3333333333333333,3912
Shakib Al Hasan,40,48,1.2,3912
Soumya Sarkar,3,0,0.0,3912
Taijul Islam,11,11,1.0,3912
Tamim Iqbal,102,80,0.7843137254901961,3912
Taskin Ahmed,2,2,1.0,3912
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
Abdul Razzaq,4,5,1.25,1851
Ahmed Shehzad,3,0,0.0,1851
BB McCullum,14,12,0.8571428571428571,1851
HK Bennett,7,4,0.5714285714285714,1851
JDP Oram,19,17,0.8947368421052632,1851
JM How,25,24,0.96,1851
KD Mills,19,17,0.8947368421052632,1851
KS Williamson,63,42,0.6666666666666666,1851
Kamran Akmal,9,6,0.6666666666666666,1851
LJ Woodcock,19,11,0.5789473684210527,1851
LRPL Taylor,15,6,0.4,1851
MJ Guptill,42,39,0.9285714285714286,1851
Misbah-ul-Haq,64,35,0.546875,1851
Mohammad Hafeez,146,115,0.7876712328767124,1851
SB Styris,68,46,0.6764705882352942,1851
Shahid Afridi,25,65,2.6,1851
TG Southee,18,13,0.7222222222222222,1851
Umar Akmal,29,44,1.5172413793103448,1851
Wahab Riaz,2,1,0.5,1851
Younis Khan,23,12,0.5217391304347826,1851
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
AJ Finch,18,15,0.8333333333333334,3298
BJ Haddin,8,16,2.0,3298
CJ Jordan,23,17,0.7391304347826086,3298
CR Woakes,13,8,0.6153846153846154,3298
DA Warner,115,127,1.1043478260869566,3298
EJG Morgan,140,121,0.8642857142857143,3298
GJ Bailey,25,10,0.4,3298
GJ Maxwell,2,0,0.0,3298
IR Bell,1,0,0.0,3298
JC Buttler,61,28,0.45901639344262296,3298
JE Root,15,5,0.3333333333333333,3298
JP Faulkner,4,6,1.5,3298
JWA Taylor,2,0,0.0,3298
MM Ali,23,22,0.9565217391304348,3298
RS Bopara,19,13,0.6842105263157895,3298
SPD Smith,48,37,0.7708333333333334,3298
SR Watson,20,16,0.8,3298
ST Finn,1,0,0.0,3298
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
AN Cook,25,9,0.36,772
BB McCullum,6,4,0.6666666666666666,772
CS Martin,3,2,0.6666666666666666,772
DL Vettori,35,42,1.2,772
IR Bell,90,73,0.8111111111111111,772
JD Ryder,40,23,0.575,772
JDP Oram,92,88,0.9565217391304348,772
JM How,20,10,0.5,772
KD Mills,12,8,0.6666666666666666,772
KP Pietersen,65,41,0.6307692307692307,772
LRPL Taylor,49,31,0.6326530612244898,772
OA Shah,28,18,0.6428571428571429,772
P Mustard,9,15,1.6666666666666667,772
PA Hitchcock,11,11,1.0,772
PD Collingwood,50,70,1.4,772
PG Fulton,25,4,0.16,772
SB Styris,11,3,0.2727272727272727,772
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
B Kumar,5,11,2.2,2732
CH Gayle,11,11,1.0,2732
D Ramdin,6,4,0.6666666666666666,2732
DJG Sammy,26,29,1.1153846153846154,2732
DM Bravo,78,55,0.7051282051282052,2732
DS Smith,3,0,0.0,2732
J Charles,101,97,0.9603960396039604,2732
KA Pollard,7,4,0.5714285714285714,2732
KAJ Roach,32,14,0.4375,2732
KD Karthik,57,23,0.40350877192982454,2732
MN Samuels,5,1,0.2,2732
MS Dhoni,35,27,0.7714285714285715,2732
R Ashwin,11,5,0.45454545454545453,2732
RA Jadeja,22,15,0.6818181818181818,2732
RG Sharma,92,60,0.6521739130434783,2732
S Dhawan,10,11,1.1,2732
SK Raina,58,44,0.7586206896551724,2732
SP Narine,12,5,0.4166666666666667,2732
TL Best,10,3,0.3,2732
V Kohli,21,11,0.5238095238095238,2732
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
AJ Strauss,84,88,1.0476190476190477,1874
AN Kervezee,25,16,0.64,1874
B Zuiderent,11,1,0.09090909090909091,1874
IJL Trott,66,62,0.9393939393939394,1874
IR Bell,40,33,0.825,1874
KP Pietersen,63,39,0.6190476190476191,1874
Mudassar Bukhari,5,6,1.2,1874
PD Collingwood,23,30,1.3043478260869565,1874
PW Borren,25,35,1.4,1874
RN ten Doeschate,110,119,1.0818181818181818,1874
RS Bopara,21,30,1.4285714285714286,1874
TLW Cooper,73,47,0.6438356164383562,1874
TN de Grooth,31,28,0.9032258064516129,1874
W Barresi,25,29,1.16,1874
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
AB de Villiers,32,39,1.21875,3808
AJ Finch,28,13,0.4642857142857143,3808
AM Phangiso,10,3,0.3,3808
DA Warner,121,109,0.9008264462809917,3808
F Behardien,8,4,0.5,3808
F du Plessis,76,63,0.8289473684210527,3808
GJ Bailey,9,11,1.2222222222222223,3808
HM Amla,65,60,0.9230769230769231,3808
Imran Tahir,9,6,0.6666666666666666,3808
JP Duminy,39,41,1.0512820512820513,3808
JP Faulkner,1,1,1.0,3808
K Rabada,6,3,0.5,3808
KJ Abbott,3,1,0.3333333333333333,3808
MR Marsh,12,10,0.8333333333333334,3808
MS Wade,15,24,1.6,3808
Q de Kock,30,19,0.6333333333333333,3808
SPD Smith,49,52,1.0612244897959184,3808
UT Khawaja,72,59,0.8194444444444444,3808
WD Parnell,10,3,0.3,3808
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
Asad Shafiq,10,5,0.5,4031
Babar Azam,103,84,0.8155339805825242,4031
DA Warner,38,35,0.9210526315789473,4031
Imad Wasim,13,9,0.6923076923076923,4031
Mohammad Amir,6,4,0.6666666666666666,4031
Mohammad Hafeez,15,4,0.26666666666666666,4031
Mohammad Rizwan,19,14,0.7368421052631579,4031
PSP Handscomb,85,82,0.9647058823529412,4031
SPD Smith,107,108,1.0093457943925233,4031
Sharjeel Khan,49,50,1.0204081632653061,4031
Shoaib Malik,41,39,0.9512195121951219,4031
TM Head,25,23,0.92,4031
UT Khawaja,21,9,0.42857142857142855,4031
Umar Akmal,52,39,0.75,4031
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
A Mishra,17,4,0.23529411764705882,3084
AM Rahane,1,0,0.0,3084
AR Patel,6,8,1.3333333333333333,3084
AT Rayudu,7,1,0.14285714285714285,3084
Al-Amin Hossain,2,0,0.0,3084
Anamul Haque,8,0,0.0,3084
CA Pujara,35,11,0.3142857142857143,3084
MM Sharma,10,4,0.4,3084
Mahmudullah,1,0,0.0,3084
Mashrafe Mortaza,5,2,0.4,3084
Mohammad Mithun,43,26,0.6046511627906976,3084
Mushfiqur Rahim,25,11,0.44,3084
Nasir Hossain,14,5,0.35714285714285715,3084
RV Uthappa,24,14,0.5833333333333334,3084
SK Raina,23,27,1.173913043478261,3084
STR Binny,9,3,0.3333333333333333,3084
Shakib Al Hasan,8,4,0.5,3084
Tamim Iqbal,2,4,2.0,3084
Taskin Ahmed,2,0,0.0,3084
UT Yadav,13,17,1.3076923076923077,3084
WP Saha,13,5,0.38461538461538464,3084
Ziaur Rahman,2,0,0.0,3084
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
CB Mpofu,1,1,1.0,1049
CJ Chibhabha,10,5,0.5,1049
E Chigumbura,28,3,0.10714285714285714,1049
H Masakadza,29,6,0.20689655172413793,1049
KC Sangakkara,27,28,1.037037037037037,1049
ML Udawatte,25,7,0.28,1049
P Utseya,3,0,0.0,1049
RW Price,15,3,0.2,1049
S Matsikenyeri,13,10,0.7692307692307693,1049
SC Williams,37,10,0.2702702702702703,1049
T Mupariwa,9,1,0.1111111111111111,1049
T Taibu,38,12,0.3157894736842105,1049
V Sibanda,9,4,0.4444444444444444,1049
WU Tharanga,58,26,0.4482758620689655,1049
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
A Bagai,41,21,0.5121951219512195,1644
A Balbirnie,33,17,0.5151515151515151,1644
AD Poynter,2,0,0.0,1644
AR White,1,0,0.0,1644
AS Hansra,6,3,0.5,1644
CK Hooper,1,0,0.0,1644
GEF Barnett,61,26,0.4262295081967213,1644
H Patel,2,0,0.0,1644
HS Baidwan,14,11,0.7857142857142857,1644
JF Mooney,62,44,0.7096774193548387,1644
KJ O'Brien,66,43,0.6515151515151515,1644
NR Kumar,75,38,0.5066666666666667,1644
PA Desai,12,2,0.16666666666666666,1644
PR Stirling,42,35,0.8333333333333334,1644
RD McCann,36,6,0.16666666666666666,1644
Rizwan Cheema,9,6,0.6666666666666666,1644
U Bhatti,26,19,0.7307692307692307,1644
ZE Surkari,57,20,0.3508771929824561,1644
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
A Symonds,60,58,0.9666666666666667,298
AC Gilchrist,11,3,0.2727272727272727,298
B Lee,5,5,1.0,298
BB McCullum,4,1,0.25,298
DL Vettori,105,79,0.7523809523809524,298
DR Martyn,58,26,0.4482758620689655,298
HJH Marshall,16,5,0.3125,298
JDP Oram,62,43,0.6935483870967742,298
JEC Franklin,11,8,0.7272727272727273,298
KD Mills,17,21,1.2352941176470589,298
L Vincent,17,1,0.058823529411764705,298
MEK Hussey,53,35,0.660377358490566,298
MG Johnson,9,3,0.3333333333333333,298
MJ Clarke,23,14,0.6086956521739131,298
NJ Astle,4,0,0.0,298
NW Bracken,8,15,1.875,298
PG Fulton,13,2,0.15384615384615385,298
RT Ponting,81,58,0.7160493827160493,298
SE Bond,11,9,0.8181818181818182,298
SP Fleming,30,15,0.5,298
SR Watson,4,0,0.0,298
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
AB Agarkar,16,4,0.25,257
BC Lara,49,40,0.8163265306122449,257
CD Collymore,5,0,0.0,257
CH Gayle,8,1,0.125,257
CS Baugh,13,6,0.46153846153846156,257
DJ Bravo,14,10,0.7142857142857143,257
DR Smith,5,12,2.4,257
Harbhajan Singh,62,37,0.5967741935483871,257
MM Patel,2,2,1.0,257
MN Samuels,5,5,1.0,257
MS Dhoni,14,18,1.2857142857142858,257
R Dravid,4,0,0.0,257
RP Singh,16,2,0.125,257
RR Sarwan,12,2,0.16666666666666666,257
RS Morton,51,27,0.5294117647058824,257
S Chanderpaul,34,21,0.6176470588235294,257
S Sreesanth,4,0,0.0,257
SK Raina,17,11,0.6470588235294118,257
SR Tendulkar,109,65,0.5963302752293578,257
V Sehwag,6,1,0.16666666666666666,257
WW Hinds,58,8,0.13793103448275862,257
Yuvraj Singh,4,0,0.0,257
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
AF Milne,1,0,0.0,3678
Ahmed Shehzad,16,12,0.75,3678
Azhar Ali,15,3,0.2,3678
BB McCullum,1,0,0.0,3678
Babar Azam,81,83,1.0246913580246915,3678
CJ Anderson,32,35,1.09375,3678
GD Elliott,17,10,0.5882352941176471,3678
HM Nicholls,15,5,0.3333333333333333,3678
KS Williamson,88,84,0.9545454545454546,3678
L Ronchi,22,20,0.9090909090909091,3678
MJ Guptill,87,82,0.9425287356321839,3678
MJ Santner,7,10,1.4285714285714286,3678
Mohammad Amir,3,1,0.3333333333333333,3678
Mohammad Hafeez,61,76,1.2459016393442623,3678
Mohammad Irfan,5,0,0.0,3678
Mohammad Rizwan,18,16,0.8888888888888888,3678
Rahat Ali,2,0,0.0,3678
Sarfraz Ahmed,52,41,0.7884615384615384,3678
Shoaib Malik,28,32,1.1428571428571428,3678
Wahab Riaz,15,11,0.7333333333333333,3678
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
AJ McKay,6,0,0.0,1744
Abdur Razzak,5,2,0.4,1744
BB McCullum,5,4,0.8,1744
BJ Watling,8,1,0.125,1744
DL Vettori,79,43,0.5443037974683544,1744
GD Elliott,109,59,0.5412844036697247,1744
HK Bennett,11,0,0.0,1744
Imrul Kayes,52,34,0.6538461538461539,1744
JD Ryder,8,4,0.5,1744
Junaid Siddique,10,10,1.0,1744
KD Mills,47,33,0.7021276595744681,1744
KS Williamson,6,0,0.0,1744
LRPL Taylor,11,3,0.2727272727272727,1744
Mahmudullah,43,19,0.4418604651162791,1744
Mushfiqur Rahim,41,29,0.7073170731707317,1744
NL McCullum,15,4,0.26666666666666666,1744
Raqibul Hasan,23,6,0.2608695652173913,1744
Rubel Hossain,7,2,0.2857142857142857,1744
Shafiul Islam,15,5,0.3333333333333333,1744
Shahriar Nafees,14,11,0.7857142857142857,1744
Shakib Al Hasan,48,36,0.75,1744
Suhrawadi Shuvo,17,3,0.17647058823529413,1744
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
AD Mathews,62,35,0.5645161290322581,2046
BAW Mendis,10,7,0.7,2046
BJ Haddin,7,7,1.0,2046
BMAJ Mendis,9,5,0.5555555555555556,2046
DPMD Jayawardene,32,17,0.53125,2046
HMRKB Herath,13,9,0.6923076923076923,2046
KC Sangakkara,87,52,0.5977011494252874,2046
KMDN Kulasekara,31,34,1.096774193548387,2046
LD Chandimal,5,1,0.2,2046
MJ Clarke,68,58,0.8529411764705882,2046
RT Ponting,109,90,0.8256880733944955,2046
SL Malinga,2,0,0.0,2046
SR Watson,53,43,0.8113207547169812,2046
TM Dilshan,23,24,1.0434782608695652,2046
WU Tharanga,31,13,0.41935483870967744,2046
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
AM Rahane,107,103,0.9626168224299065,4187
AR Nurse,25,19,0.76,4187
E Lewis,37,21,0.5675675675675675,4187
HH Pandya,5,4,0.8,4187
JL Carter,32,13,0.40625,4187
JN Mohammed,9,0,0.0,4187
JO Holder,29,29,1.0,4187
KM Jadhav,6,13,2.1666666666666665,4187
KOA Powell,3,0,0.0,4187
MS Dhoni,13,13,1.0,4187
RL Chase,37,33,0.8918918918918919,4187
S Dhawan,59,63,1.0677966101694916,4187
SD Hope,89,81,0.9101123595505618,4187
V Kohli,67,87,1.2985074626865671,4187
Yuvraj Singh,10,14,1.4,4187
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
Abdur Razzak,1,0,0.0,2155
Elias Sunny,1,0,0.0,2155
Imran Farhat,5,4,0.8,2155
Imrul Kayes,26,6,0.23076923076923078,2155
Mahmudullah,22,20,0.9090909090909091,2155
Misbah-ul-Haq,58,37,0.6379310344827587,2155
Mohammad Hafeez,61,32,0.5245901639344263,2155
Mushfiqur Rahim,10,1,0.1,2155
Nasir Hossain,139,100,0.7194244604316546,2155
Sarfraz Ahmed,14,12,0.8571428571428571,2155
Shahid Afridi,28,42,1.5,2155
Shahriar Nafees,8,7,0.875,2155
Shakib Al Hasan,92,34,0.3695652173913043,2155
Shoaib Malik,21,17,0.8095238095238095,2155
Tamim Iqbal,10,4,0.4,2155
Umar Akmal,55,59,1.0727272727272728,2155
Younis Khan,73,37,0.5068493150684932,2155
PLAYERS,STRIKER,RUNS,strike_rate_bat,Days
Abdul Razzaq,104,41,0.3942307692307692,76
CK Kapugedera,9,1,0.1111111111111111,76
DPMD Jayawardene,7,0,0.0,76
